Store Name,Product,Date,Sales Quantity,Footfall,Space_Allocated,  Price  ,  Cost  ,  Revenue  ,  Total Cost  ,  Profit  ,Sales per sq meter,Profit per sq meter,Conversion rate,Traffic Density
Store D,Water,26/02/2023,1149,2233,67,2.00,1.00,2298.00,1149.00,1149.00,17.14925373,17.15,51%,33.33
Store D,Computer accessories,26/02/2023,443,1143,190,10.00,5.50,4430.00,2436.50,1993.50,2.331578947,10.49,39%,6.02
Store D,Electronics & Home appliance,26/02/2023,674,2849,108,30.00,20.00,20220.00,13480.00,6740.00,6.240740741,62.41,24%,26.38
Store D,Computer accessories,27/02/2023,459,2436,34,10.00,5.50,4590.00,2524.50,2065.50,13.5,60.75,19%,71.65
Store D,Computer accessories,27/02/2023,323,4028,113,10.00,5.50,3230.00,1776.50,1453.50,2.85840708,12.86,8%,35.65
Store D,Vegetables & Fruits,27/02/2023,867,1447,101,8.00,7.80,6936.00,6762.60,173.40,8.584158416,1.72,60%,14.33
Store D,Furniture & Wares,27/02/2023,1417,3736,191,55.00,42.00,77935.00,59514.00,18421.00,7.418848168,96.45,38%,19.56
Store D,Movie & Theatre tickets,27/02/2023,923,2403,125,15.00,11.00,13845.00,10153.00,3692.00,7.384,29.54,38%,19.22
Store D,Confectionaries,27/02/2023,112,4287,155,3.00,1.50,336.00,168.00,168.00,0.722580645,1.08,3%,27.66
Store D,Confectionaries,27/02/2023,1246,3495,21,3.00,1.50,3738.00,1869.00,1869.00,59.33333333,89.00,36%,166.43
Store D,Baby food & Products,27/02/2023,518,3990,79,20.00,17.00,10360.00,8806.00,1554.00,6.556962025,19.67,13%,50.51
Store D,Baby food & Products,27/02/2023,1269,3895,90,20.00,17.00,25380.00,21573.00,3807.00,14.1,42.30,33%,43.28
Store D,Water,27/02/2023,1768,3524,118,2.00,1.00,3536.00,1768.00,1768.00,14.98305085,14.98,50%,29.86
Store D,Beverages,28/02/2023,1340,884,185,5.00,3.00,6700.00,4020.00,2680.00,7.243243243,14.49,152%,4.78
Store D,Movie & Theatre tickets,28/02/2023,194,1991,87,15.00,11.00,2910.00,2134.00,776.00,2.229885057,8.92,10%,22.89
Store D,Vegetables & Fruits,28/02/2023,1586,3598,43,8.00,7.80,12688.00,12370.80,317.20,36.88372093,7.38,44%,83.67
Store D,Computer accessories,28/02/2023,1736,3376,115,10.00,5.50,17360.00,9548.00,7812.00,15.09565217,67.93,51%,29.36
Store D,Computer accessories,28/02/2023,1142,4911,18,10.00,5.50,11420.00,6281.00,5139.00,63.44444444,285.50,23%,272.83
Store D,Confectionaries,28/02/2023,452,1943,62,3.00,1.50,1356.00,678.00,678.00,7.290322581,10.94,23%,31.34
Store D,Gift cards,28/02/2023,984,3779,110,40.00,32.00,39360.00,31488.00,7872.00,8.945454545,71.56,26%,34.35
Store D,Computer accessories,28/02/2023,1665,666,32,10.00,5.50,16650.00,9157.50,7492.50,52.03125,234.14,250%,20.81
Store D,Water,28/02/2023,830,660,27,2.00,1.00,1660.00,830.00,830.00,30.74074074,30.74,126%,24.44
Store D,Electronics & Home appliance,28/02/2023,929,2892,110,30.00,20.00,27870.00,18580.00,9290.00,8.445454545,84.45,32%,26.29
Store D,Water,28/02/2023,1422,2628,115,2.00,1.00,2844.00,1422.00,1422.00,12.36521739,12.37,54%,22.85
Store D,Computer accessories,28/02/2023,1404,2124,115,10.00,5.50,14040.00,7722.00,6318.00,12.20869565,54.94,66%,18.47
Store D,Confectionaries,28/02/2023,998,2922,42,3.00,1.50,2994.00,1497.00,1497.00,23.76190476,35.64,34%,69.57
Store D,Computer accessories,28/02/2023,1977,1837,90,10.00,5.50,19770.00,10873.50,8896.50,21.96666667,98.85,108%,20.41
Store D,Vegetables & Fruits,28/02/2023,339,1938,25,8.00,7.80,2712.00,2644.20,67.80,13.56,2.71,17%,77.52
Store D,Movie & Theatre tickets,28/02/2023,162,4637,148,15.00,11.00,2430.00,1782.00,648.00,1.094594595,4.38,3%,31.33
Store D,Clothes & Shoes,28/02/2023,507,1325,51,35.00,34.50,17745.00,17491.50,253.50,9.941176471,4.97,38%,25.98
Store D,Water,28/02/2023,1246,2025,27,2.00,1.00,2492.00,1246.00,1246.00,46.14814815,46.15,62%,75.00
Store D,Gift cards,01/03/2023,1318,2791,154,40.00,32.00,52720.00,42176.00,10544.00,8.558441558,68.47,47%,18.12
Store D,Water,01/03/2023,835,4384,57,2.00,1.00,1670.00,835.00,835.00,14.64912281,14.65,19%,76.91
Store D,Vegetables & Fruits,01/03/2023,1480,1083,137,8.00,7.80,11840.00,11544.00,296.00,10.80291971,2.16,137%,7.91
Store D,Beverages,01/03/2023,1465,1756,36,5.00,3.00,7325.00,4395.00,2930.00,40.69444444,81.39,83%,48.78
Store D,Confectionaries,01/03/2023,1383,742,125,3.00,1.50,4149.00,2074.50,2074.50,11.064,16.60,186%,5.94
Store D,Beverages,01/03/2023,235,2622,34,5.00,3.00,1175.00,705.00,470.00,6.911764706,13.82,9%,77.12
Store D,Gift cards,01/03/2023,176,3197,38,40.00,32.00,7040.00,5632.00,1408.00,4.631578947,37.05,6%,84.13
Store D,Clothes & Shoes,01/03/2023,1354,1456,167,35.00,34.50,47390.00,46713.00,677.00,8.107784431,4.05,93%,8.72
Store D,Baby food & Products,01/03/2023,593,4039,143,20.00,17.00,11860.00,10081.00,1779.00,4.146853147,12.44,15%,28.24
Store D,Gift cards,01/03/2023,356,2602,64,40.00,32.00,14240.00,11392.00,2848.00,5.5625,44.50,14%,40.66
Store D,Electronics & Home appliance,01/03/2023,1673,4980,90,30.00,20.00,50190.00,33460.00,16730.00,18.58888889,185.89,34%,55.33
Store D,Confectionaries,01/03/2023,554,3561,83,3.00,1.50,1662.00,831.00,831.00,6.674698795,10.01,16%,42.90
Store D,Movie & Theatre tickets,01/03/2023,1113,3620,195,15.00,11.00,16695.00,12243.00,4452.00,5.707692308,22.83,31%,18.56
Store D,Milk & Dairies,01/03/2023,1382,722,11,2.50,1.80,3455.00,2487.60,967.40,125.6363636,87.95,191%,65.64
Store D,Movie & Theatre tickets,02/03/2023,1346,1285,58,15.00,11.00,20190.00,14806.00,5384.00,23.20689655,92.83,105%,22.16
Store D,Baby food & Products,02/03/2023,984,3640,100,20.00,17.00,19680.00,16728.00,2952.00,9.84,29.52,27%,36.40
Store D,Confectionaries,02/03/2023,1178,832,137,3.00,1.50,3534.00,1767.00,1767.00,8.598540146,12.90,142%,6.07
Store D,Vegetables & Fruits,02/03/2023,149,825,67,8.00,7.80,1192.00,1162.20,29.80,2.223880597,0.44,18%,12.31
Store D,Gift cards,02/03/2023,1283,4084,188,40.00,32.00,51320.00,41056.00,10264.00,6.824468085,54.60,31%,21.72
Store D,Milk & Dairies,02/03/2023,1182,1720,89,2.50,1.80,2955.00,2127.60,827.40,13.28089888,9.30,69%,19.33
Store D,Vegetables & Fruits,02/03/2023,789,4826,16,8.00,7.80,6312.00,6154.20,157.80,49.3125,9.86,16%,301.63
Store D,Furniture & Wares,02/03/2023,866,3144,113,55.00,42.00,47630.00,36372.00,11258.00,7.663716814,99.63,28%,27.82
Store D,Baby food & Products,02/03/2023,1558,4714,153,20.00,17.00,31160.00,26486.00,4674.00,10.18300654,30.55,33%,30.81
Store D,Gift cards,02/03/2023,514,4533,18,40.00,32.00,20560.00,16448.00,4112.00,28.55555556,228.44,11%,251.83
Store D,Movie & Theatre tickets,02/03/2023,189,2427,144,15.00,11.00,2835.00,2079.00,756.00,1.3125,5.25,8%,16.85
Store D,Confectionaries,02/03/2023,1410,1772,42,3.00,1.50,4230.00,2115.00,2115.00,33.57142857,50.36,80%,42.19
Store D,Electronics & Home appliance,02/03/2023,1980,1193,133,30.00,20.00,59400.00,39600.00,19800.00,14.88721805,148.87,166%,8.97
Store D,Computer accessories,02/03/2023,1243,4301,113,10.00,5.50,12430.00,6836.50,5593.50,11,49.50,29%,38.06
Store D,Computer accessories,02/03/2023,474,3160,179,10.00,5.50,4740.00,2607.00,2133.00,2.648044693,11.92,15%,17.65
Store D,Milk & Dairies,02/03/2023,1359,4887,196,2.50,1.80,3397.50,2446.20,951.30,6.933673469,4.85,28%,24.93
Store D,Milk & Dairies,02/03/2023,568,2408,179,2.50,1.80,1420.00,1022.40,397.60,3.173184358,2.22,24%,13.45
Store D,Beverages,02/03/2023,1923,4024,195,5.00,3.00,9615.00,5769.00,3846.00,9.861538462,19.72,48%,20.64
Store D,Confectionaries,02/03/2023,1629,2617,102,3.00,1.50,4887.00,2443.50,2443.50,15.97058824,23.96,62%,25.66
Store D,Clothes & Shoes,02/03/2023,887,3465,186,35.00,34.50,31045.00,30601.50,443.50,4.768817204,2.38,26%,18.63
Store D,Clothes & Shoes,02/03/2023,1574,2033,86,35.00,34.50,55090.00,54303.00,787.00,18.30232558,9.15,77%,23.64
Store D,Electronics & Home appliance,03/03/2023,354,2330,140,30.00,20.00,10620.00,7080.00,3540.00,2.528571429,25.29,15%,16.64
Store D,Milk & Dairies,03/03/2023,1159,2648,54,2.50,1.80,2897.50,2086.20,811.30,21.46296296,15.02,44%,49.04
Store D,Confectionaries,03/03/2023,1825,2494,63,3.00,1.50,5475.00,2737.50,2737.50,28.96825397,43.45,73%,39.59
Store D,Water,03/03/2023,1253,1860,105,2.00,1.00,2506.00,1253.00,1253.00,11.93333333,11.93,67%,17.71
Store D,Confectionaries,03/03/2023,1351,1736,133,3.00,1.50,4053.00,2026.50,2026.50,10.15789474,15.24,78%,13.05
Store D,Clothes & Shoes,03/03/2023,1755,565,141,35.00,34.50,61425.00,60547.50,877.50,12.44680851,6.22,311%,4.01
Store D,Baby food & Products,03/03/2023,288,4645,73,20.00,17.00,5760.00,4896.00,864.00,3.945205479,11.84,6%,63.63
Store D,Beverages,03/03/2023,430,4482,180,5.00,3.00,2150.00,1290.00,860.00,2.388888889,4.78,10%,24.90
Store D,Furniture & Wares,03/03/2023,1033,924,52,55.00,42.00,56815.00,43386.00,13429.00,19.86538462,258.25,112%,17.77
Store D,Furniture & Wares,03/03/2023,913,4674,134,55.00,42.00,50215.00,38346.00,11869.00,6.813432836,88.57,20%,34.88
Store D,Computer accessories,03/03/2023,1413,4445,102,10.00,5.50,14130.00,7771.50,6358.50,13.85294118,62.34,32%,43.58
Store D,Electronics & Home appliance,03/03/2023,1562,2946,74,30.00,20.00,46860.00,31240.00,15620.00,21.10810811,211.08,53%,39.81
Store D,Confectionaries,03/03/2023,773,932,118,3.00,1.50,2319.00,1159.50,1159.50,6.550847458,9.83,83%,7.90
Store D,Confectionaries,03/03/2023,1909,613,178,3.00,1.50,5727.00,2863.50,2863.50,10.7247191,16.09,311%,3.44
Store D,Clothes & Shoes,03/03/2023,1486,1267,118,35.00,34.50,52010.00,51267.00,743.00,12.59322034,6.30,117%,10.74
Store D,Furniture & Wares,03/03/2023,784,3911,140,55.00,42.00,43120.00,32928.00,10192.00,5.6,72.80,20%,27.94
Store D,Clothes & Shoes,04/03/2023,1137,3048,96,35.00,34.50,39795.00,39226.50,568.50,11.84375,5.92,37%,31.75
Store D,Gift cards,04/03/2023,1959,2192,141,40.00,32.00,78360.00,62688.00,15672.00,13.89361702,111.15,89%,15.55
Store D,Milk & Dairies,04/03/2023,614,3763,163,2.50,1.80,1535.00,1105.20,429.80,3.766871166,2.64,16%,23.09
Store D,Vegetables & Fruits,04/03/2023,321,2017,55,8.00,7.80,2568.00,2503.80,64.20,5.836363636,1.17,16%,36.67
Store D,Water,04/03/2023,249,3245,156,2.00,1.00,498.00,249.00,249.00,1.596153846,1.60,8%,20.80
Store D,Milk & Dairies,04/03/2023,192,2869,131,2.50,1.80,480.00,345.60,134.40,1.465648855,1.03,7%,21.90
Store D,Baby food & Products,04/03/2023,711,1868,91,20.00,17.00,14220.00,12087.00,2133.00,7.813186813,23.44,38%,20.53
Store D,Baby food & Products,04/03/2023,1050,3157,118,20.00,17.00,21000.00,17850.00,3150.00,8.898305085,26.69,33%,26.75
Store D,Movie & Theatre tickets,04/03/2023,1612,1416,35,15.00,11.00,24180.00,17732.00,6448.00,46.05714286,184.23,114%,40.46
Store D,Confectionaries,04/03/2023,452,2530,77,3.00,1.50,1356.00,678.00,678.00,5.87012987,8.81,18%,32.86
Store D,Vegetables & Fruits,04/03/2023,1717,3810,134,8.00,7.80,13736.00,13392.60,343.40,12.81343284,2.56,45%,28.43
Store D,Furniture & Wares,04/03/2023,1807,2021,107,55.00,42.00,99385.00,75894.00,23491.00,16.88785047,219.54,89%,18.89
Store D,Clothes & Shoes,05/03/2023,1311,1808,36,35.00,34.50,45885.00,45229.50,655.50,36.41666667,18.21,73%,50.22
Store D,Gift cards,05/03/2023,593,2286,150,40.00,32.00,23720.00,18976.00,4744.00,3.953333333,31.63,26%,15.24
Store D,Movie & Theatre tickets,05/03/2023,439,2470,25,15.00,11.00,6585.00,4829.00,1756.00,17.56,70.24,18%,98.80
Store D,Gift cards,05/03/2023,445,2258,150,40.00,32.00,17800.00,14240.00,3560.00,2.966666667,23.73,20%,15.05
Store D,Clothes & Shoes,05/03/2023,281,811,64,35.00,34.50,9835.00,9694.50,140.50,4.390625,2.20,35%,12.67
Store D,Baby food & Products,05/03/2023,1242,2224,161,20.00,17.00,24840.00,21114.00,3726.00,7.714285714,23.14,56%,13.81
Store D,Baby food & Products,06/03/2023,1450,2403,141,20.00,17.00,29000.00,24650.00,4350.00,10.28368794,30.85,60%,17.04
Store D,Furniture & Wares,06/03/2023,1768,1165,159,55.00,42.00,97240.00,74256.00,22984.00,11.11949686,144.55,152%,7.33
Store D,Confectionaries,06/03/2023,1610,918,96,3.00,1.50,4830.00,2415.00,2415.00,16.77083333,25.16,175%,9.56
Store D,Vegetables & Fruits,06/03/2023,655,2440,121,8.00,7.80,5240.00,5109.00,131.00,5.41322314,1.08,27%,20.17
Store D,Milk & Dairies,06/03/2023,290,4507,41,2.50,1.80,725.00,522.00,203.00,7.073170732,4.95,6%,109.93
Store D,Milk & Dairies,06/03/2023,1058,1913,137,2.50,1.80,2645.00,1904.40,740.60,7.722627737,5.41,55%,13.96
Store D,Milk & Dairies,06/03/2023,310,3565,42,2.50,1.80,775.00,558.00,217.00,7.380952381,5.17,9%,84.88
Store D,Computer accessories,06/03/2023,1798,1776,22,10.00,5.50,17980.00,9889.00,8091.00,81.72727273,367.77,101%,80.73
Store D,Confectionaries,06/03/2023,1355,1355,189,3.00,1.50,4065.00,2032.50,2032.50,7.169312169,10.75,100%,7.17
Store D,Baby food & Products,06/03/2023,449,4682,160,20.00,17.00,8980.00,7633.00,1347.00,2.80625,8.42,10%,29.26
Store D,Movie & Theatre tickets,06/03/2023,1064,3908,26,15.00,11.00,15960.00,11704.00,4256.00,40.92307692,163.69,27%,150.31
Store D,Confectionaries,06/03/2023,1709,3685,158,3.00,1.50,5127.00,2563.50,2563.50,10.8164557,16.22,46%,23.32
Store D,Milk & Dairies,06/03/2023,1704,2590,124,2.50,1.80,4260.00,3067.20,1192.80,13.74193548,9.62,66%,20.89
Store D,Vegetables & Fruits,06/03/2023,1968,1430,57,8.00,7.80,15744.00,15350.40,393.60,34.52631579,6.91,138%,25.09
Store D,Beverages,06/03/2023,1276,622,93,5.00,3.00,6380.00,3828.00,2552.00,13.72043011,27.44,205%,6.69
Store D,Gift cards,06/03/2023,608,834,80,40.00,32.00,24320.00,19456.00,4864.00,7.6,60.80,73%,10.43
Store D,Movie & Theatre tickets,07/03/2023,1628,1303,98,15.00,11.00,24420.00,17908.00,6512.00,16.6122449,66.45,125%,13.30
Store D,Movie & Theatre tickets,07/03/2023,1024,3410,30,15.00,11.00,15360.00,11264.00,4096.00,34.13333333,136.53,30%,113.67
Store D,Water,07/03/2023,1881,3815,113,2.00,1.00,3762.00,1881.00,1881.00,16.6460177,16.65,49%,33.76
Store D,Furniture & Wares,07/03/2023,575,1266,90,55.00,42.00,31625.00,24150.00,7475.00,6.388888889,83.06,45%,14.07
Store D,Vegetables & Fruits,07/03/2023,1789,4559,124,8.00,7.80,14312.00,13954.20,357.80,14.42741935,2.89,39%,36.77
Store D,Gift cards,07/03/2023,1443,2068,58,40.00,32.00,57720.00,46176.00,11544.00,24.87931034,199.03,70%,35.66
Store D,Clothes & Shoes,07/03/2023,177,1517,198,35.00,34.50,6195.00,6106.50,88.50,0.893939394,0.45,12%,7.66
Store D,Vegetables & Fruits,07/03/2023,608,4535,71,8.00,7.80,4864.00,4742.40,121.60,8.563380282,1.71,13%,63.87
Store D,Electronics & Home appliance,07/03/2023,926,1214,62,30.00,20.00,27780.00,18520.00,9260.00,14.93548387,149.35,76%,19.58
Store D,Electronics & Home appliance,07/03/2023,583,4228,96,30.00,20.00,17490.00,11660.00,5830.00,6.072916667,60.73,14%,44.04
Store D,Electronics & Home appliance,07/03/2023,794,3587,39,30.00,20.00,23820.00,15880.00,7940.00,20.35897436,203.59,22%,91.97
Store D,Beverages,07/03/2023,1108,709,13,5.00,3.00,5540.00,3324.00,2216.00,85.23076923,170.46,156%,54.54
Store D,Milk & Dairies,07/03/2023,410,3685,14,2.50,1.80,1025.00,738.00,287.00,29.28571429,20.50,11%,263.21
Store D,Water,07/03/2023,885,4208,96,2.00,1.00,1770.00,885.00,885.00,9.21875,9.22,21%,43.83
Store D,Electronics & Home appliance,08/03/2023,1595,3422,20,30.00,20.00,47850.00,31900.00,15950.00,79.75,797.50,47%,171.10
Store D,Beverages,08/03/2023,1296,2033,41,5.00,3.00,6480.00,3888.00,2592.00,31.6097561,63.22,64%,49.59
Store D,Confectionaries,08/03/2023,276,1448,122,3.00,1.50,828.00,414.00,414.00,2.262295082,3.39,19%,11.87
Store D,Gift cards,08/03/2023,695,2779,58,40.00,32.00,27800.00,22240.00,5560.00,11.98275862,95.86,25%,47.91
Store D,Movie & Theatre tickets,08/03/2023,1629,1253,187,15.00,11.00,24435.00,17919.00,6516.00,8.711229947,34.84,130%,6.70
Store D,Clothes & Shoes,08/03/2023,1954,1052,149,35.00,34.50,68390.00,67413.00,977.00,13.11409396,6.56,186%,7.06
Store D,Furniture & Wares,08/03/2023,540,1478,117,55.00,42.00,29700.00,22680.00,7020.00,4.615384615,60.00,37%,12.63
Store D,Clothes & Shoes,08/03/2023,1777,602,122,35.00,34.50,62195.00,61306.50,888.50,14.56557377,7.28,295%,4.93
Store D,Beverages,08/03/2023,1265,4058,147,5.00,3.00,6325.00,3795.00,2530.00,8.605442177,17.21,31%,27.61
Store D,Electronics & Home appliance,08/03/2023,1767,3848,17,30.00,20.00,53010.00,35340.00,17670.00,103.9411765,1039.41,46%,226.35
Store D,Confectionaries,08/03/2023,1898,2137,180,3.00,1.50,5694.00,2847.00,2847.00,10.54444444,15.82,89%,11.87
Store D,Confectionaries,08/03/2023,717,3864,67,3.00,1.50,2151.00,1075.50,1075.50,10.70149254,16.05,19%,57.67
Store D,Beverages,08/03/2023,1222,906,128,5.00,3.00,6110.00,3666.00,2444.00,9.546875,19.09,135%,7.08
Store D,Gift cards,08/03/2023,1325,3168,39,40.00,32.00,53000.00,42400.00,10600.00,33.97435897,271.79,42%,81.23
Store D,Confectionaries,08/03/2023,1942,888,20,3.00,1.50,5826.00,2913.00,2913.00,97.1,145.65,219%,44.40
Store D,Clothes & Shoes,08/03/2023,1226,4459,24,35.00,34.50,42910.00,42297.00,613.00,51.08333333,25.54,27%,185.79
Store D,Confectionaries,08/03/2023,1408,4809,12,3.00,1.50,4224.00,2112.00,2112.00,117.3333333,176.00,29%,400.75
Store D,Beverages,08/03/2023,1364,2512,63,5.00,3.00,6820.00,4092.00,2728.00,21.65079365,43.30,54%,39.87
Store D,Baby food & Products,08/03/2023,209,2181,151,20.00,17.00,4180.00,3553.00,627.00,1.38410596,4.15,10%,14.44
Store D,Gift cards,08/03/2023,1051,1303,162,40.00,32.00,42040.00,33632.00,8408.00,6.487654321,51.90,81%,8.04
Store D,Movie & Theatre tickets,09/03/2023,1981,2915,60,15.00,11.00,29715.00,21791.00,7924.00,33.01666667,132.07,68%,48.58
Store D,Computer accessories,09/03/2023,1840,4013,197,10.00,5.50,18400.00,10120.00,8280.00,9.340101523,42.03,46%,20.37
Store D,Baby food & Products,09/03/2023,898,4415,84,20.00,17.00,17960.00,15266.00,2694.00,10.69047619,32.07,20%,52.56
Store D,Computer accessories,09/03/2023,889,3024,60,10.00,5.50,8890.00,4889.50,4000.50,14.81666667,66.68,29%,50.40
Store D,Furniture & Wares,09/03/2023,1348,2266,122,55.00,42.00,74140.00,56616.00,17524.00,11.04918033,143.64,59%,18.57
Store D,Clothes & Shoes,09/03/2023,676,3410,132,35.00,34.50,23660.00,23322.00,338.00,5.121212121,2.56,20%,25.83
Store D,Milk & Dairies,09/03/2023,730,3646,18,2.50,1.80,1825.00,1314.00,511.00,40.55555556,28.39,20%,202.56
Store D,Water,09/03/2023,1955,4855,189,2.00,1.00,3910.00,1955.00,1955.00,10.34391534,10.34,40%,25.69
Store D,Beverages,09/03/2023,1883,518,128,5.00,3.00,9415.00,5649.00,3766.00,14.7109375,29.42,364%,4.05
Store D,Electronics & Home appliance,09/03/2023,140,1396,151,30.00,20.00,4200.00,2800.00,1400.00,0.927152318,9.27,10%,9.25
Store D,Milk & Dairies,09/03/2023,564,3355,155,2.50,1.80,1410.00,1015.20,394.80,3.638709677,2.55,17%,21.65
Store D,Furniture & Wares,09/03/2023,1145,589,135,55.00,42.00,62975.00,48090.00,14885.00,8.481481481,110.26,194%,4.36
Store D,Vegetables & Fruits,09/03/2023,1995,1263,118,8.00,7.80,15960.00,15561.00,399.00,16.90677966,3.38,158%,10.70
Store D,Movie & Theatre tickets,09/03/2023,904,4807,174,15.00,11.00,13560.00,9944.00,3616.00,5.195402299,20.78,19%,27.63
Store D,Computer accessories,09/03/2023,1435,891,23,10.00,5.50,14350.00,7892.50,6457.50,62.39130435,280.76,161%,38.74
Store D,Water,09/03/2023,1904,4988,166,2.00,1.00,3808.00,1904.00,1904.00,11.46987952,11.47,38%,30.05
Store D,Electronics & Home appliance,09/03/2023,1831,3584,159,30.00,20.00,54930.00,36620.00,18310.00,11.51572327,115.16,51%,22.54
Store D,Baby food & Products,10/03/2023,901,651,23,20.00,17.00,18020.00,15317.00,2703.00,39.17391304,117.52,138%,28.30
Store D,Furniture & Wares,10/03/2023,1188,919,168,55.00,42.00,65340.00,49896.00,15444.00,7.071428571,91.93,129%,5.47
Store D,Water,10/03/2023,1220,1254,18,2.00,1.00,2440.00,1220.00,1220.00,67.77777778,67.78,97%,69.67
Store D,Baby food & Products,10/03/2023,1432,939,10,20.00,17.00,28640.00,24344.00,4296.00,143.2,429.60,153%,93.90
Store D,Baby food & Products,10/03/2023,138,4805,34,20.00,17.00,2760.00,2346.00,414.00,4.058823529,12.18,3%,141.32
Store D,Baby food & Products,10/03/2023,1192,3453,190,20.00,17.00,23840.00,20264.00,3576.00,6.273684211,18.82,35%,18.17
Store D,Vegetables & Fruits,10/03/2023,152,2659,79,8.00,7.80,1216.00,1185.60,30.40,1.924050633,0.38,6%,33.66
Store D,Gift cards,10/03/2023,1029,3968,141,40.00,32.00,41160.00,32928.00,8232.00,7.29787234,58.38,26%,28.14
Store D,Gift cards,10/03/2023,666,4359,60,40.00,32.00,26640.00,21312.00,5328.00,11.1,88.80,15%,72.65
Store D,Baby food & Products,10/03/2023,1851,3138,131,20.00,17.00,37020.00,31467.00,5553.00,14.12977099,42.39,59%,23.95
Store D,Confectionaries,10/03/2023,990,4829,53,3.00,1.50,2970.00,1485.00,1485.00,18.67924528,28.02,21%,91.11
Store D,Movie & Theatre tickets,10/03/2023,1798,4528,60,15.00,11.00,26970.00,19778.00,7192.00,29.96666667,119.87,40%,75.47
Store D,Vegetables & Fruits,10/03/2023,615,666,15,8.00,7.80,4920.00,4797.00,123.00,41,8.20,92%,44.40
Store D,Beverages,10/03/2023,412,2015,25,5.00,3.00,2060.00,1236.00,824.00,16.48,32.96,20%,80.60
Store D,Furniture & Wares,10/03/2023,1420,4068,50,55.00,42.00,78100.00,59640.00,18460.00,28.4,369.20,35%,81.36
Store D,Water,10/03/2023,1394,3170,38,2.00,1.00,2788.00,1394.00,1394.00,36.68421053,36.68,44%,83.42
Store D,Vegetables & Fruits,11/03/2023,633,3723,169,8.00,7.80,5064.00,4937.40,126.60,3.74556213,0.75,17%,22.03
Store D,Water,11/03/2023,1265,1169,23,2.00,1.00,2530.00,1265.00,1265.00,55,55.00,108%,50.83
Store D,Water,11/03/2023,1771,4895,150,2.00,1.00,3542.00,1771.00,1771.00,11.80666667,11.81,36%,32.63
Store D,Vegetables & Fruits,11/03/2023,130,1743,110,8.00,7.80,1040.00,1014.00,26.00,1.181818182,0.24,7%,15.85
Store D,Beverages,11/03/2023,1105,2457,155,5.00,3.00,5525.00,3315.00,2210.00,7.129032258,14.26,45%,15.85
Store D,Computer accessories,11/03/2023,817,1323,188,10.00,5.50,8170.00,4493.50,3676.50,4.345744681,19.56,62%,7.04
Store D,Baby food & Products,11/03/2023,527,4045,114,20.00,17.00,10540.00,8959.00,1581.00,4.622807018,13.87,13%,35.48
Store D,Movie & Theatre tickets,11/03/2023,1086,4450,183,15.00,11.00,16290.00,11946.00,4344.00,5.93442623,23.74,24%,24.32
